Id,LotFrontage,LotArea,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
1246,78.0,12090,NWAmes,6,1984,2003,74.0,3,CBlock,4.0,0,585,585,5,Y,SBrkr,1140,728,1868,3,1,3,1,3,1,BuiltIn,1984.0,Fin,2,477,268,112,178000
1247,65.0,8125,Somerst,7,2005,2006,0.0,4,PConc,4.0,0,756,756,5,Y,SBrkr,756,797,1553,2,1,3,1,4,0,Attchd,2005.0,RFn,2,615,0,45,186500
1248,69.0,12328,Mitchel,6,1976,1976,335.0,3,CBlock,3.0,539,473,1012,3,Y,SBrkr,1034,0,1034,1,0,3,1,3,0,Attchd,1976.0,Unf,3,888,0,0,169900
1249,60.0,9600,OldTown,6,1917,1950,0.0,3,BrkTil,4.0,319,416,735,2,N,SBrkr,1134,924,2058,1,1,3,1,3,1,Detchd,1950.0,Unf,2,396,0,0,129500
1250,60.0,7200,NAmes,5,1950,1950,0.0,3,CBlock,3.0,534,246,876,3,Y,SBrkr,988,0,988,1,0,3,1,3,0,Attchd,1950.0,Unf,1,276,0,80,119000
1251,93.0,11160,NAmes,7,1968,1968,0.0,4,CBlock,3.0,1065,1045,2110,5,Y,SBrkr,2110,0,2110,2,1,3,1,5,2,Attchd,1968.0,Fin,2,522,0,0,244000
1252,69.0,3136,NridgHt,7,2003,2003,163.0,4,PConc,4.0,0,1405,1405,5,Y,SBrkr,1405,0,1405,2,0,2,1,4,1,Attchd,2003.0,RFn,2,478,148,36,171750
1253,62.0,9858,Mitchel,5,1968,1968,0.0,3,CBlock,3.0,510,354,864,3,Y,SBrkr,874,0,874,1,0,3,1,3,0,Attchd,1968.0,RFn,1,288,33,0,130000
1254,69.0,17542,Veenker,7,1974,2003,0.0,4,CBlock,3.0,125,36,1192,3,Y,SBrkr,1516,651,2167,2,1,3,1,4,2,Attchd,1974.0,RFn,2,518,220,47,294000
1255,60.0,6931,Edwards,7,2003,2004,92.0,4,PConc,4.0,0,746,746,5,Y,SBrkr,760,896,1656,2,1,3,1,4,1,BuiltIn,2003.0,Fin,2,397,178,128,165400
1256,52.0,6240,BrkSide,6,1931,1950,0.0,3,BrkTil,3.0,425,459,884,3,Y,FuseA,959,408,1367,1,0,3,1,3,1,Detchd,1978.0,Unf,1,560,0,0,127500
1257,91.0,14303,NoRidge,8,1994,1994,554.0,4,PConc,4.0,1314,672,1986,5,Y,SBrkr,1987,0,1987,2,0,2,1,4,1,Attchd,1994.0,Fin,2,691,262,36,301500
1258,56.0,4060,Edwards,5,1922,1950,0.0,3,PConc,2.0,0,864,864,5,Y,SBrkr,864,0,864,1,0,2,1,3,0,,,,0,0,0,96,99900
1259,59.0,9587,Gilbert,7,2005,2005,182.0,4,PConc,4.0,655,201,856,5,Y,SBrkr,1166,0,1166,2,0,2,1,4,0,Attchd,2005.0,Fin,2,400,212,0,190000
1260,65.0,9750,NAmes,6,1969,1969,0.0,3,CBlock,4.0,602,14,1054,4,Y,SBrkr,1054,0,1054,1,1,3,1,3,0,Attchd,1969.0,Unf,2,460,180,0,151000
1261,69.0,24682,Gilbert,6,1999,1999,0.0,3,PConc,4.0,0,841,841,5,Y,SBrkr,892,783,1675,2,1,3,1,3,1,BuiltIn,1999.0,Fin,2,502,0,103,181000
1262,80.0,9600,NAmes,5,1956,1956,0.0,3,CBlock,3.0,504,546,1050,4,Y,SBrkr,1050,0,1050,1,0,2,1,3,0,Attchd,1956.0,Unf,1,338,0,0,128900
1263,69.0,11250,ClearCr,4,1957,1989,0.0,3,CBlock,3.0,0,1104,1104,5,Y,FuseA,1104,684,1788,1,0,5,1,3,2,Attchd,1957.0,Unf,1,304,120,0,161500
1264,60.0,13515,BrkSide,6,1919,1950,0.0,3,PConc,3.0,0,764,764,5,Y,FuseA,1060,764,1824,1,0,3,1,3,1,Detchd,1940.0,Unf,2,520,0,0,180500
1265,34.0,4060,NAmes,6,1998,1999,0.0,4,PConc,4.0,266,1139,1405,5,Y,SBrkr,1337,0,1337,2,0,2,1,4,0,Attchd,1998.0,Fin,2,511,144,68,181000
1266,35.0,3735,Somerst,7,1999,1999,218.0,4,PConc,4.0,450,241,691,5,Y,SBrkr,713,739,1452,2,1,3,1,4,0,Detchd,1999.0,Unf,2,506,0,34,183900
1267,60.0,10120,OldTown,7,1910,1950,0.0,2,CBlock,3.0,0,925,925,3,N,FuseF,964,925,1889,1,1,4,2,3,1,Detchd,1960.0,Unf,1,308,0,0,122000
1268,89.0,13214,Timber,9,2008,2009,0.0,5,PConc,5.0,0,2002,2002,5,Y,SBrkr,2018,0,2018,2,0,3,1,5,1,Attchd,2009.0,Fin,3,746,144,76,378500
1269,69.0,14100,Crawfor,8,1935,1997,632.0,3,CBlock,3.0,192,536,728,5,Y,SBrkr,1968,1479,3447,3,1,4,1,4,2,BuiltIn,1982.0,Unf,3,1014,314,12,381000
1270,78.0,11344,NAmes,5,1958,1958,180.0,3,CBlock,3.0,460,414,874,3,Y,FuseA,874,650,1524,1,1,3,1,3,0,Attchd,1958.0,Unf,1,315,0,0,144000
1271,69.0,23595,ClearCr,7,1979,1979,0.0,4,PConc,4.0,1258,74,1332,3,Y,SBrkr,1332,192,1524,0,1,0,1,4,1,Attchd,1979.0,Fin,2,586,268,0,260000
1272,69.0,9156,NWAmes,6,1968,1968,0.0,3,CBlock,3.0,0,1489,1489,4,Y,SBrkr,1489,0,1489,2,0,3,1,4,1,Attchd,1968.0,RFn,2,462,0,0,185750
1273,69.0,13526,Sawyer,5,1965,1965,114.0,3,CBlock,3.0,560,0,935,3,Y,SBrkr,935,0,935,1,0,3,1,3,0,Attchd,1965.0,Unf,1,288,180,0,137000
1274,124.0,11512,Edwards,6,1959,2006,84.0,3,CBlock,3.0,719,300,1019,4,Y,SBrkr,1357,0,1357,1,0,2,1,5,1,Basment,1959.0,RFn,1,312,0,0,177000
1275,53.0,5362,Crawfor,5,1910,2003,0.0,3,PConc,3.0,0,661,661,5,Y,SBrkr,661,589,1250,2,0,3,1,3,1,Detchd,1985.0,Unf,2,552,242,0,139000
1276,95.0,11345,NAmes,5,1948,1950,567.0,3,CBlock,3.0,220,708,928,4,Y,FuseA,928,992,1920,2,0,4,2,3,0,Detchd,1948.0,Unf,2,400,0,0,137000
1277,69.0,12936,NWAmes,6,1972,1972,0.0,3,CBlock,3.0,593,130,723,3,Y,SBrkr,735,660,1395,1,1,3,1,3,1,Attchd,1972.0,Unf,2,497,294,116,162000
1278,69.0,17871,NWAmes,6,1967,1976,359.0,3,CBlock,4.0,528,1152,1680,2,Y,SBrkr,1724,0,1724,1,1,3,1,3,1,Attchd,1967.0,RFn,2,480,0,0,197900
1279,75.0,9473,CollgCr,8,2002,2002,0.0,4,PConc,4.0,804,324,1128,5,Y,SBrkr,1128,903,2031,2,1,3,1,4,1,Attchd,2002.0,RFn,2,577,0,211,237000
1280,60.0,7500,IDOTRR,4,1920,1950,0.0,3,CBlock,3.0,0,698,698,3,Y,FuseA,698,430,1128,1,0,2,1,3,0,Detchd,1980.0,RFn,2,528,30,0,68400
1281,67.0,9808,CollgCr,7,2002,2002,110.0,4,PConc,4.0,788,785,1573,5,Y,SBrkr,1573,0,1573,2,0,3,1,4,0,Attchd,2002.0,RFn,2,544,0,72,227000
1282,50.0,8049,Timber,7,1990,1990,54.0,3,CBlock,4.0,1053,256,1309,3,Y,SBrkr,1339,0,1339,2,0,2,1,3,1,Attchd,1990.0,Fin,2,484,0,58,180000
1283,61.0,8800,CollgCr,5,1977,2008,0.0,3,CBlock,4.0,532,364,1040,3,Y,SBrkr,1040,0,1040,2,0,3,1,4,0,Detchd,1977.0,Unf,2,484,0,0,150500
1284,94.0,9400,Mitchel,6,1971,1971,0.0,3,CBlock,3.0,0,912,912,3,Y,SBrkr,912,912,1824,2,2,4,2,3,0,,,,0,0,128,0,139000
1285,50.0,9638,SWISU,6,1919,1990,0.0,3,PConc,3.0,0,804,804,5,Y,SBrkr,1699,748,2447,2,0,4,1,4,1,Detchd,1969.0,Unf,1,336,272,0,169000
1286,50.0,6000,BrkSide,6,1939,1950,0.0,3,CBlock,3.0,0,780,780,5,Y,FuseF,825,587,1412,1,0,4,1,3,1,Detchd,1939.0,Unf,1,280,45,0,132500
1287,69.0,9790,NWAmes,6,1963,1963,451.0,3,CBlock,3.0,569,678,1328,3,Y,SBrkr,1328,0,1328,1,1,3,1,3,2,Attchd,1963.0,Unf,2,528,0,26,143000
1288,69.0,36500,ClearCr,5,1964,1964,621.0,3,CBlock,3.0,812,812,1624,2,Y,SBrkr,1582,0,1582,2,0,4,1,3,0,Attchd,1964.0,Unf,2,390,168,198,190000
1289,40.0,5664,StoneBr,8,2000,2000,0.0,4,PConc,4.0,1158,343,1501,5,Y,SBrkr,1659,0,1659,2,0,2,1,5,1,Attchd,2000.0,Fin,2,499,212,59,278000
1290,86.0,11065,NridgHt,8,2006,2006,788.0,4,PConc,4.0,0,1085,1085,5,Y,SBrkr,1120,850,1970,2,1,3,1,5,1,BuiltIn,2006.0,Fin,3,753,177,74,281000
1291,69.0,14112,NAmes,5,1964,1964,86.0,3,PConc,3.0,1014,138,1152,3,Y,SBrkr,1152,0,1152,1,0,3,1,3,1,Attchd,1964.0,RFn,2,484,227,0,180500
1292,21.0,1680,BrDale,5,1972,1972,268.0,3,CBlock,3.0,231,399,630,3,Y,SBrkr,630,672,1302,2,1,3,1,3,0,Detchd,1972.0,Unf,1,264,185,0,119500
1293,60.0,6600,OldTown,5,1892,1965,0.0,3,Stone,3.0,0,994,994,3,N,SBrkr,1378,994,2372,2,0,4,2,3,0,Attchd,1985.0,RFn,1,432,0,287,107500
1294,78.0,10140,NWAmes,7,1976,1976,0.0,3,PConc,4.0,194,638,832,3,Y,SBrkr,832,832,1664,2,1,4,1,3,1,Attchd,1976.0,RFn,2,528,0,28,162900
1295,60.0,8172,Edwards,5,1955,1990,0.0,3,CBlock,3.0,167,697,864,3,Y,SBrkr,864,0,864,1,0,2,1,3,0,Detchd,1957.0,Unf,2,572,0,0,115000
1296,70.0,8400,NAmes,5,1968,1968,168.0,3,CBlock,3.0,1016,36,1052,4,Y,SBrkr,1052,0,1052,1,1,3,1,3,0,Attchd,1968.0,RFn,1,288,356,0,138500
1297,80.0,8700,NAmes,5,1963,1963,148.0,3,CBlock,3.0,776,344,1120,4,Y,SBrkr,1128,0,1128,2,0,3,1,3,0,Attchd,1963.0,RFn,2,525,192,20,155000
1298,35.0,3675,Edwards,6,2005,2006,82.0,3,PConc,4.0,547,0,547,4,Y,SBrkr,1072,0,1072,2,0,2,1,3,0,Basment,2005.0,Fin,2,525,0,44,140000
1299,313.0,63887,Edwards,10,2008,2008,796.0,5,PConc,5.0,5644,466,6110,5,Y,SBrkr,4692,950,5642,2,1,3,1,5,3,Attchd,2008.0,Fin,2,1418,214,292,160000
1300,75.0,7500,NAmes,5,1959,1994,0.0,3,CBlock,3.0,340,0,1246,5,Y,SBrkr,1246,0,1246,1,1,3,1,4,0,Attchd,1959.0,RFn,1,305,218,0,154000
1301,69.0,10762,Gilbert,7,1999,1999,344.0,4,PConc,4.0,694,284,978,5,Y,SBrkr,1005,978,1983,2,1,3,1,4,1,Attchd,1999.0,Fin,2,490,0,0,225000
1302,69.0,7500,Crawfor,6,1942,1950,0.0,3,CBlock,3.0,547,224,771,2,Y,SBrkr,753,741,1494,1,0,3,1,4,2,Attchd,1942.0,Unf,1,213,0,0,177500
1303,92.0,10120,NoRidge,8,1994,1994,391.0,4,PConc,4.0,740,425,1165,5,Y,SBrkr,1203,1323,2526,2,1,4,1,4,1,Attchd,1994.0,RFn,3,844,309,78,290000
1304,73.0,8688,Somerst,7,2005,2005,228.0,4,PConc,4.0,0,1616,1616,5,Y,SBrkr,1616,0,1616,2,0,3,1,4,0,Attchd,2005.0,RFn,3,834,208,59,232000
1305,32.0,3363,Edwards,7,2004,2004,117.0,4,PConc,4.0,0,976,976,5,Y,SBrkr,976,732,1708,2,0,3,1,4,0,Detchd,2004.0,Unf,2,380,0,40,130000
1306,108.0,13173,NridgHt,9,2006,2007,300.0,4,PConc,5.0,1572,80,1652,5,Y,SBrkr,1652,0,1652,2,0,2,1,5,2,Attchd,2006.0,Fin,2,840,404,102,325000
1307,48.0,6955,NridgHt,7,2005,2006,94.0,4,PConc,4.0,0,1368,1368,5,Y,SBrkr,1368,0,1368,2,0,2,1,4,1,Attchd,2005.0,RFn,2,474,132,35,202500
1308,60.0,8072,CollgCr,5,1994,1995,0.0,3,PConc,4.0,746,244,990,5,Y,SBrkr,990,0,990,1,0,3,1,3,0,Detchd,2000.0,Unf,2,480,0,64,138000
1309,100.0,12000,OldTown,5,1948,2005,0.0,3,CBlock,3.0,144,172,924,5,Y,SBrkr,1122,0,1122,1,0,2,1,4,0,Attchd,1948.0,Unf,2,528,0,36,147000
1310,69.0,7153,SawyerW,6,1991,1991,88.0,3,CBlock,4.0,1200,78,1278,4,Y,SBrkr,1294,0,1294,2,0,3,1,4,0,Attchd,1991.0,RFn,2,496,112,51,179200
1311,100.0,17500,Crawfor,7,1959,2002,0.0,4,PConc,4.0,1406,496,1902,3,Y,SBrkr,1902,0,1902,2,0,3,1,5,2,Attchd,1959.0,Fin,2,567,0,207,335000
1312,68.0,8814,CollgCr,7,2005,2007,80.0,4,PConc,4.0,925,349,1274,5,Y,SBrkr,1274,0,1274,2,0,3,1,4,0,Attchd,2005.0,RFn,2,508,264,98,203000
1313,69.0,9572,NoRidge,8,1990,1990,336.0,4,PConc,5.0,482,971,1453,5,Y,SBrkr,1453,1357,2810,2,1,4,1,4,1,Attchd,1990.0,RFn,2,750,500,0,302000
1314,108.0,14774,NoRidge,9,1999,1999,165.0,4,PConc,4.0,0,1393,1393,5,Y,SBrkr,1422,1177,2599,2,1,4,1,4,1,BuiltIn,1999.0,Fin,3,779,668,30,333168
1315,60.0,8190,Edwards,4,1954,1954,0.0,3,CBlock,3.0,732,216,948,5,Y,SBrkr,948,0,948,1,0,3,1,3,1,Detchd,1956.0,Unf,1,280,0,36,119000
1316,85.0,11075,NAmes,6,1969,1969,0.0,3,CBlock,2.0,500,176,952,3,Y,SBrkr,1092,1020,2112,2,1,4,1,3,2,Attchd,1969.0,Unf,2,576,280,0,206900
1317,61.0,10226,CollgCr,8,2008,2008,270.0,4,PConc,5.0,0,1622,1622,5,Y,SBrkr,1630,0,1630,2,0,3,1,5,1,Attchd,2008.0,RFn,3,860,172,42,295493
1318,47.0,4230,Somerst,7,2006,2007,0.0,4,PConc,5.0,0,1352,1352,5,Y,SBrkr,1352,0,1352,2,0,2,1,4,1,Attchd,2006.0,RFn,2,466,0,241,208900
1319,69.0,14781,CollgCr,8,2001,2002,178.0,4,PConc,4.0,0,1753,1753,5,Y,SBrkr,1787,0,1787,2,0,3,1,4,1,Attchd,2001.0,RFn,3,748,198,150,275000
1320,75.0,10215,Edwards,4,1954,1954,132.0,3,PConc,3.0,492,372,864,5,Y,SBrkr,948,0,948,1,0,3,1,3,0,Attchd,1954.0,Unf,1,248,0,0,111000
1321,70.0,8400,NAmes,6,1957,1957,0.0,3,CBlock,3.0,189,628,1478,4,Y,SBrkr,1478,0,1478,1,1,3,1,3,2,Attchd,1957.0,RFn,2,442,114,0,156500
1322,69.0,6627,BrkSide,3,1949,1950,0.0,3,CBlock,4.0,0,0,0,3,N,SBrkr,720,0,720,1,0,2,1,3,0,Detchd,1955.0,Unf,1,287,0,0,72500
1323,107.0,10186,NoRidge,7,1992,1992,0.0,4,PConc,4.0,674,76,750,5,Y,SBrkr,1061,862,1923,2,1,3,1,4,1,Attchd,1992.0,RFn,2,564,240,39,190000
1324,50.0,5330,BrkSide,4,1940,1950,0.0,2,CBlock,3.0,280,140,420,4,Y,SBrkr,708,0,708,1,0,2,1,2,0,,,,0,0,164,0,82500
1325,75.0,9986,Somerst,8,2006,2007,428.0,4,PConc,5.0,0,1795,1795,5,Y,SBrkr,1795,0,1795,2,0,2,1,4,1,Attchd,2007.0,RFn,3,895,0,49,147000
1326,40.0,3636,IDOTRR,4,1922,1950,0.0,3,BrkTil,3.0,0,796,796,2,N,SBrkr,796,0,796,1,0,2,1,3,0,,,,0,0,0,0,55000
1327,70.0,4270,Edwards,3,1931,2006,0.0,3,BrkTil,3.0,544,0,544,5,Y,SBrkr,774,0,774,1,0,3,1,4,0,,,,0,0,0,0,79000
1328,60.0,6600,Mitchel,5,1982,2008,0.0,4,CBlock,3.0,641,175,816,5,Y,SBrkr,816,0,816,1,0,3,1,4,1,Attchd,1982.0,Unf,1,264,0,0,130500
1329,60.0,10440,OldTown,6,1920,1950,0.0,4,BrkTil,4.0,493,1017,1510,5,Y,SBrkr,1584,1208,2792,2,0,5,1,3,2,Detchd,1920.0,Unf,2,520,0,547,256000
1330,63.0,9084,Gilbert,7,1998,1998,0.0,3,PConc,4.0,0,935,935,4,Y,SBrkr,955,677,1632,2,1,3,1,3,1,Attchd,1998.0,Fin,2,462,0,28,176500
1331,85.0,10000,Somerst,8,2006,2006,410.0,4,PConc,4.0,0,1588,1588,5,Y,SBrkr,1588,0,1588,2,0,3,1,4,1,Attchd,2006.0,RFn,3,825,144,45,227000
1332,55.0,10780,CollgCr,5,1976,1976,0.0,3,CBlock,3.0,483,428,911,4,Y,SBrkr,954,0,954,1,0,3,1,3,0,Detchd,1976.0,Unf,2,576,0,0,132500
1333,67.0,8877,Edwards,4,1938,1958,0.0,3,CBlock,3.0,690,126,816,5,Y,SBrkr,816,0,816,1,0,2,1,3,1,Detchd,1958.0,Unf,1,288,0,0,100000
1334,60.0,7200,IDOTRR,5,1938,1995,0.0,3,CBlock,3.0,0,803,803,5,Y,SBrkr,803,557,1360,1,1,2,1,4,0,Detchd,1951.0,Unf,1,297,0,65,125500
1335,24.0,2368,BrDale,5,1970,1970,312.0,3,CBlock,3.0,765,0,765,3,Y,SBrkr,765,600,1365,1,1,3,1,3,0,Attchd,1970.0,Unf,2,440,0,36,125000
1336,80.0,9650,NWAmes,6,1977,1977,360.0,3,CBlock,4.0,686,664,1350,3,Y,SBrkr,1334,0,1334,2,0,2,1,3,1,Attchd,1977.0,RFn,2,630,0,16,167900
1337,87.0,9246,NWAmes,5,1973,1973,564.0,3,CBlock,3.0,0,1656,1656,3,Y,SBrkr,1656,0,1656,2,0,4,2,3,0,Detchd,1973.0,Unf,2,506,0,211,135000
1338,153.0,4118,OldTown,4,1941,1950,0.0,3,CBlock,3.0,0,693,693,2,N,FuseA,693,0,693,1,0,2,1,2,0,,,,0,0,0,20,52500
1339,95.0,13450,CollgCr,7,2002,2002,0.0,4,PConc,4.0,700,216,916,5,Y,SBrkr,920,941,1861,2,1,3,1,4,0,BuiltIn,2002.0,RFn,2,492,146,91,200000
1340,120.0,9560,CollgCr,5,1972,1972,0.0,3,CBlock,3.0,360,504,864,5,Y,SBrkr,864,0,864,1,0,3,1,3,0,Attchd,1972.0,RFn,1,288,0,0,128500
1341,70.0,8294,NAmes,4,1971,1971,0.0,3,CBlock,3.0,0,858,858,3,Y,SBrkr,872,0,872,1,0,3,1,3,0,Detchd,1974.0,Unf,4,480,0,0,123000
1342,66.0,13695,SawyerW,6,2003,2004,0.0,3,PConc,4.0,814,300,1114,5,Y,SBrkr,1114,0,1114,1,0,3,1,4,0,Detchd,2004.0,Unf,2,576,0,78,155000
1343,69.0,9375,CollgCr,8,2002,2002,149.0,4,PConc,4.0,0,1284,1284,5,Y,SBrkr,1284,885,2169,2,1,3,1,4,1,Attchd,2002.0,RFn,2,647,192,87,228500
1344,57.0,7558,Crawfor,6,1928,1950,0.0,3,BrkTil,3.0,0,896,896,4,Y,SBrkr,1172,741,1913,1,1,3,1,3,1,Detchd,1929.0,Unf,2,342,0,0,177000
1345,85.0,11103,CollgCr,7,2006,2006,0.0,4,PConc,4.0,0,728,728,5,Y,SBrkr,728,728,1456,2,1,3,1,4,1,Attchd,2006.0,Fin,2,440,0,0,155835
1346,50.0,6000,OldTown,4,1920,1950,0.0,3,PConc,3.0,250,710,960,4,Y,FuseA,960,0,960,1,0,2,1,2,0,Detchd,1997.0,Unf,1,308,0,0,108500
1347,69.0,20781,NWAmes,7,1968,2003,0.0,3,CBlock,3.0,297,1203,1568,3,Y,SBrkr,2156,0,2156,2,0,3,1,3,1,Attchd,1968.0,RFn,2,508,0,80,262500
1348,93.0,15306,Timber,8,2006,2007,100.0,4,PConc,5.0,80,1652,1732,5,Y,SBrkr,1776,0,1776,2,0,3,1,4,1,Attchd,2006.0,Fin,3,712,0,0,283463
1349,69.0,16196,SawyerW,7,1998,1998,0.0,4,PConc,4.0,1443,39,1482,5,Y,SBrkr,1494,0,1494,2,0,3,1,4,1,Attchd,1998.0,RFn,2,514,402,25,215000
1350,50.0,5250,OldTown,8,1872,1987,0.0,3,BrkTil,3.0,259,425,684,2,N,SBrkr,938,1215,2358,2,0,4,1,3,0,,,,0,0,0,54,122000
1351,91.0,11643,NAmes,5,1969,1969,368.0,3,CBlock,3.0,500,748,1248,3,Y,SBrkr,1338,1296,2634,2,2,6,2,3,0,Detchd,1969.0,Unf,4,968,0,0,200000
1352,70.0,9247,NAmes,6,1962,1962,318.0,3,CBlock,3.0,319,539,858,5,Y,SBrkr,858,858,1716,1,1,4,1,3,1,Attchd,1962.0,Fin,2,490,0,84,171000
1353,50.0,6000,BrkSide,6,1937,2000,0.0,4,BrkTil,3.0,0,698,698,3,Y,SBrkr,786,390,1176,1,0,2,1,3,0,Detchd,1999.0,Unf,2,624,210,0,134900
1354,56.0,14720,NoRidge,8,1995,1996,579.0,4,PConc,4.0,816,1217,2033,5,Y,SBrkr,2053,1185,3238,2,1,4,1,4,1,Attchd,1996.0,Fin,3,666,283,86,410000
1355,69.0,10316,CollgCr,7,2000,2000,0.0,4,PConc,4.0,735,257,992,5,Y,SBrkr,992,873,1865,2,1,3,1,4,1,Attchd,2000.0,RFn,3,839,0,184,235000
1356,102.0,10192,NWAmes,7,1968,1992,143.0,3,CBlock,3.0,0,570,570,4,Y,SBrkr,1222,698,1920,3,0,4,1,4,1,Attchd,1968.0,RFn,2,487,0,98,170000
1357,69.0,9477,NAmes,5,1966,1966,65.0,3,CBlock,3.0,340,524,864,3,Y,SBrkr,892,0,892,1,0,3,1,3,0,Attchd,1966.0,RFn,1,264,0,0,110000
1358,69.0,12537,NAmes,5,1971,2008,0.0,3,CBlock,3.0,734,344,1078,5,Y,SBrkr,1078,0,1078,1,1,3,1,3,1,Attchd,1971.0,Fin,2,500,0,0,149900
1359,69.0,2117,Somerst,6,2000,2000,216.0,4,PConc,4.0,378,378,756,5,Y,SBrkr,769,804,1573,2,1,3,1,4,0,Detchd,2000.0,Unf,2,440,0,32,177500
1360,129.0,16737,NridgHt,9,2004,2005,66.0,4,PConc,5.0,1447,533,1980,5,Y,SBrkr,1980,0,1980,2,0,3,1,5,1,Attchd,2004.0,Fin,3,770,194,45,315000
1361,51.0,9842,SWISU,5,1921,1998,0.0,3,BrkTil,3.0,0,612,612,5,Y,SBrkr,990,1611,2601,3,1,4,1,3,0,BuiltIn,1998.0,RFn,2,621,183,0,189000
1362,124.0,16158,StoneBr,7,2005,2005,16.0,4,PConc,5.0,1274,256,1530,5,Y,SBrkr,1530,0,1530,2,0,3,1,4,1,Attchd,2005.0,Fin,2,430,168,36,260000
1363,69.0,12513,NAmes,4,1920,2007,0.0,3,BrkTil,3.0,0,715,715,4,Y,SBrkr,1281,457,1738,2,0,4,1,3,1,Attchd,1920.0,Unf,1,368,55,0,104900
1364,73.0,8499,Gilbert,6,2006,2007,0.0,3,PConc,4.0,0,616,616,5,Y,SBrkr,616,796,1412,2,1,3,1,4,1,BuiltIn,2007.0,Fin,2,432,0,36,156932
1365,30.0,3180,Somerst,7,2005,2005,0.0,4,PConc,4.0,0,600,600,5,Y,SBrkr,520,600,1200,2,1,2,1,4,0,Detchd,2005.0,RFn,2,480,0,166,144152
1366,69.0,7500,Somerst,7,2000,2000,0.0,4,PConc,4.0,533,281,814,5,Y,SBrkr,814,860,1674,2,1,3,1,4,0,Attchd,2000.0,RFn,2,663,0,96,216000
1367,68.0,9179,CollgCr,7,1999,1999,158.0,4,PConc,4.0,633,240,873,5,Y,SBrkr,882,908,1790,2,1,3,1,4,0,Attchd,1999.0,RFn,2,588,0,88,193000
1368,41.0,2665,MeadowV,5,1977,1977,0.0,3,PConc,3.0,548,36,757,5,Y,SBrkr,925,550,1475,2,0,4,1,3,1,Attchd,1977.0,RFn,1,336,104,26,127000
1369,69.0,4435,CollgCr,6,2003,2004,170.0,4,PConc,4.0,685,163,848,5,Y,SBrkr,848,0,848,1,0,1,1,4,0,Attchd,2003.0,Fin,2,420,140,0,144000
1370,48.0,10635,CollgCr,8,2003,2003,171.0,4,PConc,4.0,370,315,1657,5,Y,SBrkr,1668,0,1668,2,0,3,1,4,1,Attchd,2003.0,Fin,2,502,0,262,232000
1371,90.0,5400,OldTown,4,1920,1950,0.0,2,PConc,3.0,315,420,840,5,Y,SBrkr,840,534,1374,1,0,2,1,3,0,Detchd,1967.0,Fin,1,338,0,0,105000
1372,80.0,9600,NAmes,6,1955,1996,0.0,3,CBlock,3.0,831,161,992,4,Y,SBrkr,1661,0,1661,1,0,3,1,4,1,BuiltIn,1955.0,RFn,1,377,0,28,165500
1373,75.0,9750,CollgCr,7,1998,1998,0.0,3,PConc,4.0,975,133,1108,5,Y,SBrkr,1108,989,2097,2,1,3,1,4,1,Detchd,1998.0,RFn,2,583,253,170,274300
1374,69.0,11400,NoRidge,10,2001,2002,705.0,5,PConc,5.0,1282,1351,2633,5,Y,SBrkr,2633,0,2633,2,1,2,1,5,2,Attchd,2001.0,RFn,3,804,314,140,466500
1375,85.0,10625,Somerst,7,2005,2005,0.0,4,PConc,4.0,0,1026,1026,5,Y,SBrkr,1026,932,1958,2,1,3,1,4,1,Attchd,2005.0,Fin,3,936,154,210,250000
1376,89.0,10991,Timber,8,2007,2007,80.0,4,PConc,4.0,0,1571,1571,5,Y,SBrkr,1571,0,1571,2,0,3,1,4,1,Attchd,2007.0,Fin,3,722,100,36,239000
1377,52.0,6292,SWISU,6,1930,1950,0.0,3,BrkTil,4.0,384,384,768,3,N,SBrkr,790,0,790,1,0,2,1,3,0,Detchd,1925.0,Unf,1,160,0,141,91000
1378,60.0,10998,Edwards,5,1941,1960,0.0,3,CBlock,3.0,408,156,984,5,Y,SBrkr,984,620,1604,2,0,3,1,3,0,Detchd,1977.0,Unf,2,660,0,68,117000
1379,21.0,1953,BrDale,6,1973,1973,408.0,3,CBlock,3.0,309,174,483,3,Y,SBrkr,483,504,987,1,1,2,1,3,0,Detchd,1973.0,Unf,1,264,72,0,83000
1380,73.0,9735,Timber,5,2006,2007,0.0,3,PConc,4.0,0,384,384,4,Y,,754,640,1394,2,1,3,1,4,0,BuiltIn,2007.0,Fin,2,400,100,0,167500
1381,45.0,8212,Edwards,3,1914,1950,0.0,3,BrkTil,3.0,203,661,864,3,N,FuseF,864,0,864,1,0,2,1,3,0,Detchd,1938.0,Unf,1,200,0,0,58500
1382,69.0,12925,NAmes,6,1970,1970,0.0,3,CBlock,3.0,865,340,1205,5,Y,SBrkr,2117,0,2117,2,1,4,1,3,2,Attchd,1970.0,Fin,2,550,0,42,237500
