LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,SalePrice_pred
53.0,5362,5,1910,2003,0.0,3,5,3.0,0,661,661,5,1,4.0,661,589,1250,2,0,3,1,3,1,2,552,242,0,139000,125755
95.0,11345,5,1948,1950,567.0,3,2,3.0,220,708,928,4,1,2.0,928,992,1920,2,0,4,2,3,0,2,400,0,0,137000,203931
69.0,12936,6,1972,1972,0.0,3,2,3.0,593,130,723,3,1,4.0,735,660,1395,1,1,3,1,3,1,2,497,294,116,162000,108114
69.0,17871,6,1967,1976,359.0,3,2,4.0,528,1152,1680,2,1,4.0,1724,0,1724,1,1,3,1,3,1,2,480,0,0,197900,167231
75.0,9473,8,2002,2002,0.0,4,5,4.0,804,324,1128,5,1,4.0,1128,903,2031,2,1,3,1,4,1,2,577,0,211,237000,217325
60.0,7500,4,1920,1950,0.0,3,2,3.0,0,698,698,3,1,2.0,698,430,1128,1,0,2,1,3,0,2,528,30,0,68400,82353
67.0,9808,7,2002,2002,110.0,4,5,4.0,788,785,1573,5,1,4.0,1573,0,1573,2,0,3,1,4,0,2,544,0,72,227000,197303
50.0,8049,7,1990,1990,54.0,3,2,4.0,1053,256,1309,3,1,4.0,1339,0,1339,2,0,2,1,3,1,2,484,0,58,180000,168477
61.0,8800,5,1977,2008,0.0,3,2,4.0,532,364,1040,3,1,4.0,1040,0,1040,2,0,3,1,4,0,2,484,0,0,150500,222345
94.0,9400,6,1971,1971,0.0,3,2,3.0,0,912,912,3,1,4.0,912,912,1824,2,2,4,2,3,0,0,0,128,0,139000,91522
50.0,9638,6,1919,1990,0.0,3,5,3.0,0,804,804,5,1,4.0,1699,748,2447,2,0,4,1,4,1,1,336,272,0,169000,37049
50.0,6000,6,1939,1950,0.0,3,2,3.0,0,780,780,5,1,1.0,825,587,1412,1,0,4,1,3,1,1,280,45,0,132500,106920
69.0,9790,6,1963,1963,451.0,3,2,3.0,569,678,1328,3,1,4.0,1328,0,1328,1,1,3,1,3,2,2,528,0,26,143000,211892
69.0,36500,5,1964,1964,621.0,3,2,3.0,812,812,1624,2,1,4.0,1582,0,1582,2,0,4,1,3,0,2,390,168,198,190000,136405
40.0,5664,8,2000,2000,0.0,4,5,4.0,1158,343,1501,5,1,4.0,1659,0,1659,2,0,2,1,5,1,2,499,212,59,278000,209529
86.0,11065,8,2006,2006,788.0,4,5,4.0,0,1085,1085,5,1,4.0,1120,850,1970,2,1,3,1,5,1,3,753,177,74,281000,325645
69.0,14112,5,1964,1964,86.0,3,5,3.0,1014,138,1152,3,1,4.0,1152,0,1152,1,0,3,1,3,1,2,484,227,0,180500,115460
21.0,1680,5,1972,1972,268.0,3,2,3.0,231,399,630,3,1,4.0,630,672,1302,2,1,3,1,3,0,1,264,185,0,119500,104621
60.0,6600,5,1892,1965,0.0,3,4,3.0,0,994,994,3,0,4.0,1378,994,2372,2,0,4,2,3,0,1,432,0,287,107500,57463
78.0,10140,7,1976,1976,0.0,3,5,4.0,194,638,832,3,1,4.0,832,832,1664,2,1,4,1,3,1,2,528,0,28,162900,172991
60.0,8172,5,1955,1990,0.0,3,2,3.0,167,697,864,3,1,4.0,864,0,864,1,0,2,1,3,0,2,572,0,0,115000,85205
70.0,8400,5,1968,1968,168.0,3,2,3.0,1016,36,1052,4,1,4.0,1052,0,1052,1,1,3,1,3,0,1,288,356,0,138500,77057
80.0,8700,5,1963,1963,148.0,3,2,3.0,776,344,1120,4,1,4.0,1128,0,1128,2,0,3,1,3,0,2,525,192,20,155000,104350
35.0,3675,6,2005,2006,82.0,3,5,4.0,547,0,547,4,1,4.0,1072,0,1072,2,0,2,1,3,0,2,525,0,44,140000,113517
313.0,63887,10,2008,2008,796.0,5,5,5.0,5644,466,6110,5,1,4.0,4692,950,5642,2,1,3,1,5,3,2,1418,214,292,160000,553256
75.0,7500,5,1959,1994,0.0,3,2,3.0,340,0,1246,5,1,4.0,1246,0,1246,1,1,3,1,4,0,1,305,218,0,154000,567879
69.0,10762,7,1999,1999,344.0,4,5,4.0,694,284,978,5,1,4.0,1005,978,1983,2,1,3,1,4,1,2,490,0,0,225000,255883
69.0,7500,6,1942,1950,0.0,3,2,3.0,547,224,771,2,1,4.0,753,741,1494,1,0,3,1,4,2,1,213,0,0,177500,116026
92.0,10120,8,1994,1994,391.0,4,5,4.0,740,425,1165,5,1,4.0,1203,1323,2526,2,1,4,1,4,1,3,844,309,78,290000,282948
73.0,8688,7,2005,2005,228.0,4,5,4.0,0,1616,1616,5,1,4.0,1616,0,1616,2,0,3,1,4,0,3,834,208,59,232000,223238
32.0,3363,7,2004,2004,117.0,4,5,4.0,0,976,976,5,1,4.0,976,732,1708,2,0,3,1,4,0,2,380,0,40,130000,208867
108.0,13173,9,2006,2007,300.0,4,5,5.0,1572,80,1652,5,1,4.0,1652,0,1652,2,0,2,1,5,2,2,840,404,102,325000,300526
48.0,6955,7,2005,2006,94.0,4,5,4.0,0,1368,1368,5,1,4.0,1368,0,1368,2,0,2,1,4,1,2,474,132,35,202500,208487
60.0,8072,5,1994,1995,0.0,3,5,4.0,746,244,990,5,1,4.0,990,0,990,1,0,3,1,3,0,2,480,0,64,138000,133360
100.0,12000,5,1948,2005,0.0,3,2,3.0,144,172,924,5,1,4.0,1122,0,1122,1,0,2,1,4,0,2,528,0,36,147000,412138
69.0,7153,6,1991,1991,88.0,3,2,4.0,1200,78,1278,4,1,4.0,1294,0,1294,2,0,3,1,4,0,2,496,112,51,179200,159863
100.0,17500,7,1959,2002,0.0,4,5,4.0,1406,496,1902,3,1,4.0,1902,0,1902,2,0,3,1,5,2,2,567,0,207,335000,213812
68.0,8814,7,2005,2007,80.0,4,5,4.0,925,349,1274,5,1,4.0,1274,0,1274,2,0,3,1,4,0,2,508,264,98,203000,190726
69.0,9572,8,1990,1990,336.0,4,5,5.0,482,971,1453,5,1,4.0,1453,1357,2810,2,1,4,1,4,1,2,750,500,0,302000,281663
108.0,14774,9,1999,1999,165.0,4,5,4.0,0,1393,1393,5,1,4.0,1422,1177,2599,2,1,4,1,4,1,3,779,668,30,333168,257945
60.0,8190,4,1954,1954,0.0,3,2,3.0,732,216,948,5,1,4.0,948,0,948,1,0,3,1,3,1,1,280,0,36,119000,67695
85.0,11075,6,1969,1969,0.0,3,2,2.0,500,176,952,3,1,4.0,1092,1020,2112,2,1,4,1,3,2,2,576,280,0,206900,258173
61.0,10226,8,2008,2008,270.0,4,5,5.0,0,1622,1622,5,1,4.0,1630,0,1630,2,0,3,1,5,1,3,860,172,42,295493,292752
47.0,4230,7,2006,2007,0.0,4,5,5.0,0,1352,1352,5,1,4.0,1352,0,1352,2,0,2,1,4,1,2,466,0,241,208900,213827
69.0,14781,8,2001,2002,178.0,4,5,4.0,0,1753,1753,5,1,4.0,1787,0,1787,2,0,3,1,4,1,3,748,198,150,275000,232852
75.0,10215,4,1954,1954,132.0,3,5,3.0,492,372,864,5,1,4.0,948,0,948,1,0,3,1,3,0,1,248,0,0,111000,62228
70.0,8400,6,1957,1957,0.0,3,2,3.0,189,628,1478,4,1,4.0,1478,0,1478,1,1,3,1,3,2,2,442,114,0,156500,479385
69.0,6627,3,1949,1950,0.0,3,2,4.0,0,0,0,3,0,4.0,720,0,720,1,0,2,1,3,0,1,287,0,0,72500,2096
107.0,10186,7,1992,1992,0.0,4,5,4.0,674,76,750,5,1,4.0,1061,862,1923,2,1,3,1,4,1,2,564,240,39,190000,181214
50.0,5330,4,1940,1950,0.0,2,2,3.0,280,140,420,4,1,4.0,708,0,708,1,0,2,1,2,0,0,0,164,0,82500,-36067
75.0,9986,8,2006,2007,428.0,4,5,5.0,0,1795,1795,5,1,4.0,1795,0,1795,2,0,2,1,4,1,3,895,0,49,147000,300498
40.0,3636,4,1922,1950,0.0,3,3,3.0,0,796,796,2,0,4.0,796,0,796,1,0,2,1,3,0,0,0,0,0,55000,22111
70.0,4270,3,1931,2006,0.0,3,3,3.0,544,0,544,5,1,4.0,774,0,774,1,0,3,1,4,0,0,0,0,0,79000,22090
60.0,6600,5,1982,2008,0.0,4,2,3.0,641,175,816,5,1,4.0,816,0,816,1,0,3,1,4,1,1,264,0,0,130500,123351
60.0,10440,6,1920,1950,0.0,4,3,4.0,493,1017,1510,5,1,4.0,1584,1208,2792,2,0,5,1,3,2,2,520,0,547,256000,146042
63.0,9084,7,1998,1998,0.0,3,5,4.0,0,935,935,4,1,4.0,955,677,1632,2,1,3,1,3,1,2,462,0,28,176500,180396
85.0,10000,8,2006,2006,410.0,4,5,4.0,0,1588,1588,5,1,4.0,1588,0,1588,2,0,3,1,4,1,3,825,144,45,227000,268906
55.0,10780,5,1976,1976,0.0,3,2,3.0,483,428,911,4,1,4.0,954,0,954,1,0,3,1,3,0,2,576,0,0,132500,85976
67.0,8877,4,1938,1958,0.0,3,2,3.0,690,126,816,5,1,4.0,816,0,816,1,0,2,1,3,1,1,288,0,0,100000,68557
60.0,7200,5,1938,1995,0.0,3,2,3.0,0,803,803,5,1,4.0,803,557,1360,1,1,2,1,4,0,1,297,0,65,125500,79163
24.0,2368,5,1970,1970,312.0,3,2,3.0,765,0,765,3,1,4.0,765,600,1365,1,1,3,1,3,0,2,440,0,36,125000,128927
80.0,9650,6,1977,1977,360.0,3,2,4.0,686,664,1350,3,1,4.0,1334,0,1334,2,0,2,1,3,1,2,630,0,16,167900,185893
87.0,9246,5,1973,1973,564.0,3,2,3.0,0,1656,1656,3,1,4.0,1656,0,1656,2,0,4,2,3,0,2,506,0,211,135000,158959
153.0,4118,4,1941,1950,0.0,3,2,3.0,0,693,693,2,0,2.0,693,0,693,1,0,2,1,2,0,0,0,0,20,52500,23338
95.0,13450,7,2002,2002,0.0,4,5,4.0,700,216,916,5,1,4.0,920,941,1861,2,1,3,1,4,0,2,492,146,91,200000,196532
120.0,9560,5,1972,1972,0.0,3,2,3.0,360,504,864,5,1,4.0,864,0,864,1,0,3,1,3,0,1,288,0,0,128500,62893
70.0,8294,4,1971,1971,0.0,3,2,3.0,0,858,858,3,1,4.0,872,0,872,1,0,3,1,3,0,4,480,0,0,123000,123067
66.0,13695,6,2003,2004,0.0,3,5,4.0,814,300,1114,5,1,4.0,1114,0,1114,1,0,3,1,4,0,2,576,0,78,155000,154128
69.0,9375,8,2002,2002,149.0,4,5,4.0,0,1284,1284,5,1,4.0,1284,885,2169,2,1,3,1,4,1,2,647,192,87,228500,228879
57.0,7558,6,1928,1950,0.0,3,3,3.0,0,896,896,4,1,4.0,1172,741,1913,1,1,3,1,3,1,2,342,0,0,177000,87926
85.0,11103,7,2006,2006,0.0,4,5,4.0,0,728,728,5,1,4.0,728,728,1456,2,1,3,1,4,1,2,440,0,0,155835,215789
50.0,6000,4,1920,1950,0.0,3,5,3.0,250,710,960,4,1,2.0,960,0,960,1,0,2,1,2,0,1,308,0,0,108500,53334
69.0,20781,7,1968,2003,0.0,3,2,3.0,297,1203,1568,3,1,4.0,2156,0,2156,2,0,3,1,3,1,2,508,0,80,262500,111531
93.0,15306,8,2006,2007,100.0,4,5,5.0,80,1652,1732,5,1,4.0,1776,0,1776,2,0,3,1,4,1,3,712,0,0,283463,268631
69.0,16196,7,1998,1998,0.0,4,5,4.0,1443,39,1482,5,1,4.0,1494,0,1494,2,0,3,1,4,1,2,514,402,25,215000,202947
50.0,5250,8,1872,1987,0.0,3,3,3.0,259,425,684,2,0,4.0,938,1215,2358,2,0,4,1,3,0,0,0,0,54,122000,392050
91.0,11643,5,1969,1969,368.0,3,2,3.0,500,748,1248,3,1,4.0,1338,1296,2634,2,2,6,2,3,0,4,968,0,0,200000,222798
70.0,9247,6,1962,1962,318.0,3,2,3.0,319,539,858,5,1,4.0,858,858,1716,1,1,4,1,3,1,2,490,0,84,171000,150517
50.0,6000,6,1937,2000,0.0,4,3,3.0,0,698,698,3,1,4.0,786,390,1176,1,0,2,1,3,0,2,624,210,0,134900,104163
56.0,14720,8,1995,1996,579.0,4,5,4.0,816,1217,2033,5,1,4.0,2053,1185,3238,2,1,4,1,4,1,3,666,283,86,410000,304529
69.0,10316,7,2000,2000,0.0,4,5,4.0,735,257,992,5,1,4.0,992,873,1865,2,1,3,1,4,1,3,839,0,184,235000,233631
102.0,10192,7,1968,1992,143.0,3,2,3.0,0,570,570,4,1,4.0,1222,698,1920,3,0,4,1,4,1,2,487,0,98,170000,108692
69.0,9477,5,1966,1966,65.0,3,2,3.0,340,524,864,3,1,4.0,892,0,892,1,0,3,1,3,0,1,264,0,0,110000,60433
69.0,12537,5,1971,2008,0.0,3,2,3.0,734,344,1078,5,1,4.0,1078,0,1078,1,1,3,1,3,1,2,500,0,0,149900,121712
69.0,2117,6,2000,2000,216.0,4,5,4.0,378,378,756,5,1,4.0,769,804,1573,2,1,3,1,4,0,2,440,0,32,177500,211747
129.0,16737,9,2004,2005,66.0,4,5,5.0,1447,533,1980,5,1,4.0,1980,0,1980,2,0,3,1,5,1,3,770,194,45,315000,291833
51.0,9842,5,1921,1998,0.0,3,3,3.0,0,612,612,5,1,4.0,990,1611,2601,3,1,4,1,3,0,2,621,183,0,189000,96992
124.0,16158,7,2005,2005,16.0,4,5,5.0,1274,256,1530,5,1,4.0,1530,0,1530,2,0,3,1,4,1,2,430,168,36,260000,236006
69.0,12513,4,1920,2007,0.0,3,3,3.0,0,715,715,4,1,4.0,1281,457,1738,2,0,4,1,3,1,1,368,55,0,104900,36170
73.0,8499,6,2006,2007,0.0,3,5,4.0,0,616,616,5,1,4.0,616,796,1412,2,1,3,1,4,1,2,432,0,36,156932,192148
30.0,3180,7,2005,2005,0.0,4,5,4.0,0,600,600,5,1,4.0,520,600,1200,2,1,2,1,4,0,2,480,0,166,144152,321365
69.0,7500,7,2000,2000,0.0,4,5,4.0,533,281,814,5,1,4.0,814,860,1674,2,1,3,1,4,0,2,663,0,96,216000,195735
68.0,9179,7,1999,1999,158.0,4,5,4.0,633,240,873,5,1,4.0,882,908,1790,2,1,3,1,4,0,2,588,0,88,193000,212839
41.0,2665,5,1977,1977,0.0,3,5,3.0,548,36,757,5,1,4.0,925,550,1475,2,0,4,1,3,1,1,336,104,26,127000,188055
69.0,4435,6,2003,2004,170.0,4,5,4.0,685,163,848,5,1,4.0,848,0,848,1,0,1,1,4,0,2,420,140,0,144000,189588
48.0,10635,8,2003,2003,171.0,4,5,4.0,370,315,1657,5,1,4.0,1668,0,1668,2,0,3,1,4,1,2,502,0,262,232000,738694
90.0,5400,4,1920,1950,0.0,2,5,3.0,315,420,840,5,1,4.0,840,534,1374,1,0,2,1,3,0,1,338,0,0,105000,99836
80.0,9600,6,1955,1996,0.0,3,2,3.0,831,161,992,4,1,4.0,1661,0,1661,1,0,3,1,4,1,1,377,0,28,165500,43332
75.0,9750,7,1998,1998,0.0,3,5,4.0,975,133,1108,5,1,4.0,1108,989,2097,2,1,3,1,4,1,2,583,253,170,274300,193768
69.0,11400,10,2001,2002,705.0,5,5,5.0,1282,1351,2633,5,1,4.0,2633,0,2633,2,1,2,1,5,2,3,804,314,140,466500,385892
85.0,10625,7,2005,2005,0.0,4,5,4.0,0,1026,1026,5,1,4.0,1026,932,1958,2,1,3,1,4,1,3,936,154,210,250000,223140
89.0,10991,8,2007,2007,80.0,4,5,4.0,0,1571,1571,5,1,4.0,1571,0,1571,2,0,3,1,4,1,3,722,100,36,239000,238938
52.0,6292,6,1930,1950,0.0,3,3,4.0,384,384,768,3,0,4.0,790,0,790,1,0,2,1,3,0,1,160,0,141,91000,84857
60.0,10998,5,1941,1960,0.0,3,2,3.0,408,156,984,5,1,4.0,984,620,1604,2,0,3,1,3,0,2,660,0,68,117000,324240
21.0,1953,6,1973,1973,408.0,3,2,3.0,309,174,483,3,1,4.0,483,504,987,1,1,2,1,3,0,1,264,72,0,83000,118012
45.0,8212,3,1914,1950,0.0,3,3,3.0,203,661,864,3,0,1.0,864,0,864,1,0,2,1,3,0,1,200,0,0,58500,67286
69.0,12925,6,1970,1970,0.0,3,2,3.0,865,340,1205,5,1,4.0,2117,0,2117,2,1,4,1,3,2,2,550,0,42,237500,59395
60.0,7200,7,1920,1950,0.0,3,3,2.0,0,596,596,5,1,4.0,998,764,1762,1,1,4,1,4,0,2,576,36,0,157000,49985
69.0,25339,5,1918,2007,0.0,3,3,3.0,0,816,816,5,1,4.0,1416,0,1416,2,0,3,1,4,0,2,576,0,0,112000,53435
60.0,9060,6,1939,1950,0.0,3,3,3.0,204,356,560,3,1,4.0,698,560,1258,1,0,2,1,3,0,1,280,0,0,105000,54532
40.0,5436,4,1922,2007,0.0,3,3,3.0,735,61,796,4,1,4.0,796,358,1154,1,0,3,1,4,0,1,240,0,96,125500,74194
80.0,16692,7,1978,1978,184.0,3,2,4.0,790,133,1392,3,1,4.0,1392,1392,2784,3,1,5,1,4,2,2,564,0,112,250000,485281
60.0,8520,6,1916,1950,0.0,3,3,3.0,168,0,714,3,0,4.0,1664,862,2526,2,0,5,1,4,1,1,216,88,15,136000,324086
42.0,14892,9,2006,2007,160.0,5,5,5.0,1320,426,1746,5,1,4.0,1746,0,1746,2,0,3,1,5,2,3,758,201,39,377500,336831
60.0,6000,6,1941,1950,0.0,3,3,3.0,375,360,735,5,1,4.0,869,349,1218,1,0,3,1,3,1,2,440,0,0,131000,101461
70.0,9100,7,2000,2000,244.0,4,5,4.0,1400,125,1525,5,1,4.0,1525,0,1525,2,0,3,1,4,0,2,541,219,36,235000,214210
65.0,8944,5,1967,1967,0.0,3,2,3.0,0,1584,1584,3,1,4.0,1584,0,1584,2,0,4,2,3,0,3,792,0,152,124000,130566
68.0,7838,5,1967,1967,0.0,3,2,3.0,769,95,864,3,1,4.0,900,0,900,1,0,3,1,3,1,1,288,175,144,123000,61291
60.0,10800,6,1905,2000,0.0,3,3,2.0,0,482,482,5,0,4.0,1221,691,1912,2,0,3,2,3,1,2,672,0,25,163000,78172
53.0,4045,7,2006,2006,45.0,4,5,4.0,1070,286,1356,5,1,4.0,1500,0,1500,2,0,2,1,4,1,3,648,161,20,246578,227324
88.0,12665,8,2005,2006,245.0,4,5,4.0,0,1094,1094,5,1,4.0,1133,1349,2482,2,1,4,1,4,1,3,642,144,39,281213,274019
69.0,57200,5,1948,1950,0.0,3,2,3.0,353,60,747,3,1,4.0,1687,0,1687,1,0,3,1,3,2,2,572,0,0,160000,199652
51.0,6120,5,1920,2004,0.0,3,3,3.0,0,939,939,5,1,4.0,939,574,1513,1,1,4,1,3,0,1,180,24,0,137500,76907
60.0,7200,5,1950,1982,0.0,3,2,3.0,180,676,1208,4,1,2.0,1136,768,1904,1,1,3,1,3,0,1,240,0,0,138000,289633
51.0,6171,6,1925,1990,0.0,3,3,3.0,264,712,976,5,1,4.0,1160,448,1608,2,1,3,1,4,1,1,216,147,16,137450,98455
50.0,6000,6,1929,1950,0.0,3,3,3.0,0,862,862,3,1,4.0,950,208,1158,1,0,3,1,3,1,1,208,0,0,120000,67809
62.0,7415,6,2004,2004,0.0,3,5,3.0,759,80,839,5,1,4.0,864,729,1593,2,1,3,1,3,1,2,398,100,75,193000,154155
64.0,6762,7,2006,2006,0.0,4,5,4.0,0,1286,1286,5,1,4.0,1294,0,1294,2,0,2,1,4,1,2,662,168,55,193879,194615
49.0,15256,8,2007,2007,84.0,4,5,4.0,929,556,1485,5,1,4.0,1464,0,1464,2,0,3,1,4,0,3,754,168,160,282922,223533
60.0,10410,3,1915,1950,0.0,3,5,3.0,0,672,672,3,1,4.0,694,520,1214,1,0,3,1,3,0,3,936,216,0,105000,82489
44.0,3842,8,2004,2005,174.0,4,5,5.0,1373,221,1594,5,1,4.0,1646,0,1646,2,0,2,1,4,1,2,482,128,53,275000,259375
70.0,8445,5,1972,2007,0.0,3,2,4.0,656,112,768,3,1,4.0,768,0,768,1,0,2,1,3,0,2,396,58,0,133000,124177
69.0,8780,5,1985,1985,0.0,3,2,3.0,625,208,833,5,1,4.0,833,0,833,1,0,3,1,3,0,0,0,0,0,112000,49157
60.0,7740,4,1910,1950,0.0,3,2,2.0,0,622,622,4,1,4.0,741,622,1363,1,0,3,1,3,0,2,528,0,0,125500,32766
46.0,20544,7,1986,1991,123.0,3,2,4.0,0,791,791,4,1,4.0,1236,857,2093,2,1,3,1,3,1,2,542,364,63,215000,135276
79.0,12420,7,2001,2001,0.0,4,5,4.0,666,278,944,5,1,4.0,944,896,1840,2,1,3,1,4,0,2,622,0,45,230000,201531
80.0,9600,6,1950,2005,0.0,3,2,3.0,120,736,856,5,1,4.0,1112,556,1668,1,1,3,1,3,0,1,271,0,0,140000,63669
60.0,7200,4,1949,1950,0.0,3,1,4.0,0,0,0,2,0,1.0,1040,0,1040,2,0,2,2,3,0,2,420,0,0,90000,66265
88.0,10994,8,2005,2006,366.0,4,5,4.0,976,868,1844,5,1,4.0,1844,0,1844,2,0,2,1,4,1,2,620,165,44,257000,249361
64.0,13053,6,1923,2000,0.0,3,3,3.0,0,833,833,4,1,4.0,1053,795,1848,1,1,4,1,4,1,2,370,0,0,207000,117279
51.0,3635,7,2007,2007,130.0,4,5,4.0,988,398,1386,5,1,4.0,1569,0,1569,2,0,1,1,4,1,3,660,143,20,175900,232304
60.0,11340,4,1885,1950,0.0,3,5,3.0,0,777,777,4,1,4.0,1246,1044,2290,2,0,4,2,3,0,2,560,0,0,122500,76972
69.0,16545,8,1998,1998,731.0,4,5,4.0,781,503,1284,5,1,4.0,1310,1140,2450,2,1,3,1,4,1,3,1069,0,126,340000,317885
71.0,9204,5,1963,1963,0.0,3,2,3.0,25,247,1144,3,1,4.0,1144,0,1144,1,1,3,1,3,0,1,336,0,88,124000,519093
69.0,16381,6,1969,1969,312.0,4,2,3.0,1110,734,1844,4,1,4.0,1844,0,1844,2,0,3,1,4,1,2,540,0,73,223000,177737
90.0,11700,6,1968,1968,420.0,3,2,3.0,404,304,708,4,1,4.0,708,708,1416,2,1,3,1,3,1,2,776,0,169,179900,158631
53.0,4043,6,1977,1977,0.0,3,2,4.0,360,709,1069,3,1,4.0,1069,0,1069,2,0,2,1,3,1,2,440,0,55,127500,145482
37.0,4435,6,2003,2003,170.0,4,5,4.0,686,162,848,5,1,4.0,848,0,848,1,0,1,1,4,0,2,420,140,0,136500,190534
69.0,19690,6,1966,1966,0.0,4,2,4.0,0,697,697,3,1,4.0,1575,626,2201,2,0,4,1,4,1,2,432,586,236,274970,65319
69.0,9503,5,1958,1983,0.0,3,2,3.0,457,193,1024,3,1,4.0,1344,0,1344,1,0,2,1,3,1,1,484,316,28,144000,243662
80.0,10721,6,1959,1959,243.0,4,2,3.0,0,1252,1252,5,1,4.0,1252,0,1252,1,0,3,1,4,0,2,528,0,39,142000,133837
81.0,10944,7,1994,1994,448.0,4,5,4.0,1000,223,1223,5,1,4.0,1223,904,2127,2,1,3,1,4,2,2,525,171,132,271000,271617
60.0,10930,5,1945,1950,0.0,3,2,3.0,580,333,913,3,1,2.0,1048,510,1558,1,1,3,1,3,1,1,288,0,0,140000,82637
60.0,7200,5,1940,1992,294.0,3,2,3.0,510,278,788,3,1,4.0,804,0,804,1,0,2,1,4,2,1,240,0,0,119000,135594
69.0,12546,6,1981,1981,310.0,4,2,4.0,678,762,1440,5,1,4.0,1440,0,1440,2,0,3,1,4,1,2,467,0,0,182900,214225
60.0,21930,5,2005,2005,0.0,4,5,4.0,0,732,732,5,1,4.0,734,1104,1838,2,1,4,1,3,1,2,372,100,40,192140,190453
69.0,4928,6,1976,1976,0.0,3,2,4.0,958,0,958,3,1,4.0,958,0,958,2,0,2,1,3,0,2,440,0,60,143750,132615
60.0,10800,4,1927,2007,0.0,3,3,3.0,0,656,656,3,1,4.0,968,0,968,2,0,4,1,3,0,1,216,0,0,64500,34679
93.0,10261,6,2000,2000,318.0,3,5,4.0,0,936,936,5,1,4.0,962,830,1792,2,1,3,1,3,1,2,451,0,0,186500,210155
80.0,17400,5,1977,1977,0.0,3,2,3.0,936,190,1126,2,1,4.0,1126,0,1126,2,0,3,1,3,1,2,484,295,41,160000,106239
80.0,8400,6,1962,2005,237.0,4,2,3.0,0,1319,1319,3,1,4.0,1537,0,1537,1,1,3,1,4,1,2,462,0,36,174000,140735
60.0,9000,4,1971,1971,0.0,3,5,3.0,616,248,864,3,1,4.0,864,0,864,1,0,3,1,3,0,2,528,0,0,120500,85336
96.0,12444,8,2008,2008,426.0,5,5,5.0,1336,596,1932,5,1,4.0,1932,0,1932,2,0,2,1,5,1,3,774,0,66,394617,338288
90.0,7407,6,1957,1996,0.0,3,2,3.0,600,312,912,3,1,2.0,1236,0,1236,1,0,2,1,3,0,2,923,0,158,149700,71989
80.0,11584,7,1979,1979,96.0,3,2,3.0,315,114,539,3,1,4.0,1040,685,1725,2,1,3,1,3,1,2,550,0,88,197000,157856
79.0,11526,6,1922,1994,0.0,3,3,5.0,0,588,588,2,1,4.0,1423,748,2555,2,0,3,1,3,1,2,672,431,0,191000,709908
69.0,4426,6,2004,2004,147.0,4,5,4.0,697,151,848,5,1,4.0,848,0,848,1,0,1,1,4,1,2,420,149,0,149300,204847
85.0,11003,10,2008,2008,160.0,5,5,5.0,765,252,1017,5,1,4.0,1026,981,2007,2,1,3,1,5,1,3,812,168,52,310000,337006
69.0,8854,6,1916,1950,0.0,3,3,3.0,0,952,952,2,0,1.0,952,0,952,1,0,2,1,2,1,1,192,0,98,121000,86114
63.0,8500,7,2004,2004,106.0,4,5,4.0,0,1422,1422,5,1,4.0,1422,0,1422,2,0,3,1,4,0,2,626,192,60,179600,186565
70.0,8400,6,1966,1966,0.0,3,2,3.0,187,0,814,4,1,4.0,913,0,913,1,0,3,1,3,0,1,240,0,0,129000,397780
69.0,26142,5,1962,1962,189.0,3,2,3.0,593,595,1188,3,1,4.0,1188,0,1188,1,0,3,1,3,0,1,312,261,39,157900,66211
80.0,10000,8,1995,1996,438.0,4,5,4.0,1079,141,1220,5,1,4.0,1220,870,2090,2,1,3,1,4,1,2,556,0,65,240000,270685
70.0,11767,4,1910,2000,0.0,3,2,2.0,0,560,560,4,0,4.0,796,550,1346,1,1,2,1,3,0,1,384,168,24,112000,16787
21.0,1533,5,1970,1970,0.0,3,2,4.0,553,77,630,5,1,4.0,630,0,630,1,0,1,1,5,0,0,0,0,0,92000,91781
60.0,9000,5,1974,1974,0.0,3,2,4.0,0,896,896,3,1,4.0,896,896,1792,2,2,4,2,3,0,0,0,32,45,136000,111027
78.0,9262,8,2008,2009,194.0,4,5,4.0,0,1573,1573,5,1,4.0,1578,0,1578,2,0,3,1,5,1,3,840,0,36,287090,262429
35.0,3675,5,2005,2005,80.0,3,5,4.0,547,0,547,4,1,4.0,1072,0,1072,1,0,2,1,3,0,2,525,0,28,145000,96953
90.0,17217,5,2006,2006,0.0,3,5,4.0,0,1140,1140,5,1,4.0,1140,0,1140,1,0,3,1,3,0,0,0,36,56,84500,79560
62.0,7500,7,2004,2005,0.0,4,5,4.0,410,811,1221,5,1,4.0,1221,0,1221,2,0,2,1,4,0,2,400,0,113,185000,182099
62.0,7917,6,1999,2000,0.0,3,5,4.0,0,953,953,5,1,4.0,953,694,1647,2,1,3,1,3,1,2,460,0,40,175000,177115
85.0,13175,6,1978,1988,119.0,3,2,4.0,790,589,1542,3,1,4.0,2073,0,2073,2,0,3,1,3,2,2,500,349,0,210000,217455
66.0,9042,7,1941,2006,0.0,5,4,3.0,275,877,1152,5,1,4.0,1188,1152,2340,2,0,4,1,4,2,1,252,0,60,266500,187429
